address,area,icon,id,image_url,is_private,lat,lon,meta,name,offentlig_avtale,phone_number,region_type,same_location_as,slug,strengths,type,updated_at
"Trivselveien 263, 8215 Valnesfjord",Helse Nord,accel,98c9d28b-24a8-42f8-bbe0-7c0117cc3ac7,,True,67.30130627692165,15.17561674774975,,"Stiftelsen Fossumkollektivet, Avdeling Valnesfjord",,940 12 140 / 940 12 141,1,,stiftelsen-fossumkollektivet-avdeling-valnesfjord,Benytte naturen i terapien. Gruppebehandling med motiverende intervju (MI) som metode. Jobber for å vætree bevisat og bruke traumebevisst rusbehandling/omsorg. Vi har medleverskap og har 7 døgn på og 7 døgn av.,0,2 år siden
"Havikvegen 8, 7800 Namsos",Trøndelag Nord,accel,98c9d27a-8d5f-4b39-8656-1c7e86564662,,False,64.46783074001678,11.503306149794446,,"Helse Nord-Trøndelag, ARA poliklinikk Namsos",,74 21 56 92,2,"Sykehuset Namsos, psykisk helsevern og somatiske avdelinger.",helse-nord-trondelag-ara-poliklinikk-namsos,Bredt poliklinisk tilbud. Ansvar for LAR.,0,2 år siden
"Kirkegata 2, 7601 Levanger",Trøndelag Nord,accel,98c9d27a-6eff-41c0-afce-8b5de49fb04a,,False,63.741807012908154,11.28967925663589,,"Helse Nord-Trøndelag, ARA døgnenhet Levanger",,74 09 86 00,2,ARA poliklinikk Levanger Sykehuset Levanger inkludert psykisk helsevern og somatiske avdelinger,helse-nord-trondelag-ara-dognenhet-levanger,Tett samarbeid med psykisk helsevern (organisert i samme klinikk) og somatikken (ligger geografisk på samme område som de somatiske enhetene ved sykehuset) gir oss mulighet til god helhetlig tilnærming og integrert behandling.,0,2 år siden
"Jens Bjelkesgate 77, 0652 Oslo",Helse Sør-Øst,accel,98c9d28c-c894-499f-b97a-8c681b7f9196,,True,59.91322919175508,10.768200382858387,,Tyrili Stifinnerteam,,922 25 033,4,Tyrili Arena Oslo,tyrili-stifinnerteam,"Tilbudet er for innsatte i fengslene i Oslo/Østfoldsområdet (Bredtveit, Oslo Fengsel, Eidsberg, Ravneberget m fl) som selv opplever at de har et problematisk forhold til rusmidler, og som ønsker å starte en endringsprosess under soning. Strukturen på stifinneravdelingene har mange likhetstrekk med behandlingsfellesskapene i Tyrili, med samtalegrupper, individuelle samtaler, ansvarsgruppemøter og fritidsaktiviteter.",0,2 år siden
"Kongsgård alle 71, 4632 Kristiansand",Agder.,accel,98c9d285-11da-4309-9e21-246ec291552a,,False,58.15933984984974,8.034728484902422,,"Sørlandet sykehus, ARA Enhet for rus og psykiatri Kristiansand",,38 13 27 00,4,"ARA FACT, Avgiftningsenhet Kristiansand, Enhet for gruppebehandling",sorlandet-sykehus-ara-enhet-for-rus-og-psykiatri-kristiansand,"Bred, tverrfaglig, spesialisert utredning. Relasjonskompetanse.",0,7 måneder siden
"Teknologiveien 10, 8517 Narvik",,accel,98c9d28d-5a1a-48d1-9a08-e79ad5bad0c5,,False,68.44800020041163,17.442606411096897,,KORUS Nord,,76 96 73 10,1,,korus-nord,,2,2 år siden
"Åsgårdvegen 40, 9016 Tromsø. Bygg 6, 1 etasje.","Nordland, Troms og Finnmark",accel,98c9d278-c79b-4580-bc61-1f4f99aa6875,,False,69.65813529374809,18.916166027634176,,"Universitetssykehuset Nord-Norge, Avrusning Tromsø",,77 62 60 17,1,Rusbehandling Ung Tromsø Rusbehandling Restart Tromsø,universitetssykehuset-nord-norge-avrusning-tromso,"Akutt TSB for hele Helse Nord. Har også tilbud til pasienter innlagt etter helse- og omsorgstjenesteloven (HOL) §§ 10-2, 10-3 og 10-4.",0,1 uke siden
"Kongsgård alle 71, 4632 Kristiansand",,accel,98c9d285-713a-4022-9353-c6ff2f486e2f,,False,58.15874701646912,8.031929094944246,,"Sørlandet sykehus, Forskning Rus og avhengighet (SørFRA)",,,4,,sorlandet-sykehus-forskning-rus-og-avhengighet-sorfra,,2,2 år siden
"Kirkeveien 275, 3140 Borgheim",Tidligere Vestfold fylke,accel,98c9d282-95b0-478d-bdd4-2bfdd35232f6,,False,59.2076026415789,10.415572118469113,,"Sykehuset i Vestfold, ARA Avgiftning Bygg A",,33 34 12 00,4,Samlokalisert med ARA Avgiftning Bygg B og ARA Utredning og behandling Bygg C.,sykehuset-i-vestfold-ara-avgiftning-bygg-a,Samorganisering med poliklinikk som i større grad gir et helhetlig tilbud. Styrking av øyeblikkelig hjelp/overføringer fra somatikk som fanges opp av tilsynstjenesten. Posten tar imot pasienter som overføres fra somatikk og psykiatri samt akutte innleggelser på dagtid for avklaring av videre behandlingsbehov. Det tilbys også elektive innleggelser for avgiftning og tilrettelegging/motivasjon for videre behandling. Posten har adgangskontroll.,0,2 år siden
"Sjukehusvegen 9, 6770 Nordfjordeid",,accel,98c9d28d-956d-4bcb-be4d-f829eade28b8,,False,61.91307807284531,5.9773153081444095,,"Helse Førde, Nordfjord psykiatrisenter, vurderingsteam",,57 86 43 30,3,Seksjon rus døgn og Seksjon dag,helse-forde-nordfjord-psykiatrisenter-vurderingsteam,,1,2 år siden
"Per Gynts vei 78, 1535 Moss",,accel,98c9d28d-fa05-45a2-bd62-0d38196c4b27,,False,59.44750012048654,10.694271493156672,,"Sykehuset Østfold, ARA Poliklinikk Moss vurderingsteam",,69 86 96 30,4,Rus- og avhengighetspoliklinikk Moss,sykehuset-ostfold-ara-poliklinikk-moss-vurderingsteam,,1,2 år siden
"Anders Sandvikgs gate 17, 2609 Lillehammer",,accel,98c9d28d-d9f1-4561-98a4-6d23e14a188e,,False,61.115586226699094,10.476422195229555,,"Sykehuset Innlandet, DPS Lillehammer, vurderingsteam",,91 50 62 00,4,,sykehuset-innlandet-dps-lillehammer-vurderingsteam,,1,2 år siden
"Bjørnstjerne Bjørnsons veg 45, 6412 Molde",Helse Midt-Norge,accel,98c9d28d-49c5-4ed8-b365-afd5205953ef,,True,62.739485949779805,7.135626296777542,,Tyrilisenteret i Molde,,474 74 012,2,,tyrilisenteret-i-molde,"Tyrilisenteret i Molde åpnet sommeren 2022 og ligger sentralt plassert i byen. Behandlingen foregår i midlertidige bygg. Det permanente huset vårt skal stå ferdig våren 2024. Enheten tilbyr døgnbehandling i fellesskap, for voksne og unge voksne med alvorlig rusmiddelavhengighet. Beliggenheten er sentrumsnær, med kort vei både til byens tilbud og ut i naturen. Sjøen, marka og byen er naturlige arenaer for aktivitet og utvikling i behandlingshverdagen.",0,11 måneder siden
"Harald Pedersens gate 9B, 3182 Horten","Horten, Tønsberg og Holmestrand kommune",accel,98c9d283-6c77-4f38-b915-327cf1b4e93c,,False,59.416784154814934,10.476147113276326,,"Sykehuset i Vestfold, ARA Rus- og avhengighetspoliklinikk nord Horten",,33 03 64 00,4,LAR nord Horten,sykehuset-i-vestfold-ara-rus-og-avhengighetspoliklinikk-nord-horten,"Helhetlig, tverrfaglig samarbeid",0,2 år siden
"Asdalvegen 1, 4250 Kopervik","Haugesund, Sveio, Tysvær, Vindafjord, Ølen, Suldal, Sauda, Bokn, Karmøy",accel,98c9d27d-f3cd-41b8-bc5a-7965938802b2,,False,59.28577001256916,5.314620387750213,,"Helse Fonna, Haugaland DPS TSB-poliklinikk",,52 73 21 00,3,Ungdomseininga,helse-fonna-haugaland-dps-tsb-poliklinikk,"Enheten har mange LAR-pasienter, og mye kompetanse på dette. Forøvrig kan vi noe om mye.",0,2 år siden
"Åsgårdvegen 40, 9016 Tromsø",,accel,98c9d278-aaa9-4c20-9d10-1693966c37fc,,False,69.65848511471187,18.912887550722008,,"Universitetssykehuset Nord-Norge, Fagutvikling, forskning og utdanning",,77 62 60 00,1,,universitetssykehuset-nord-norge-fagutvikling-forskning-og-utdanning,,2,2 år siden
"Jacob Borchs gate 10, 3004 Drammen",Viken,accel,98c9d285-9e50-482a-a701-8f1e5c328f0b,,False,59.744998904239786,10.235897615711515,,"Vestre Viken, ARA Rusakutt, Rusakutt",,32 00 38 32,4,Samlokalisert med Avgiftningsenhet 1,vestre-viken-ara-rusakutt-rusakutt,,0,2 måneder siden
"Kirkeveien 166, Bygg 45, 0450 Oslo","Rus- og avhengighetspoliklinikk Ullevål har inntak fra alle Oslos bydeler med unntak av Stovner, Alna og Grorud (tilhører Ahus).",accel,98c9d280-eee2-4bce-8edf-761ccab01cdd,,False,59.93907209171242,10.737469155650642,,"Oslo universitetssykehus, ARA Seksjon rus- og avhengighetspoliklinikk Enhet 3 Ullevål",,23 36 89 00,4,Rus- og avhengighetspoliklinikkene LAR 1 og LAR 2,oslo-universitetssykehus-ara-seksjon-rus-og-avhengighetspoliklinikk-enhet-3-ulleval,"Poliklinikkene har et robust, variert og kompetent fagmiljø med spesialutdannede medarbeidere. Alle de kliniske enhetene gir tilbud om tverrfaglig utredning, skadereduksjon og behandling til personer over 15 år med rus- og avhengighetsproblematikk og pårørende. Poliklinikken tilbyr også behandling til personer med problematisk bruk av anabole androgene steroider, spill og annet. Det tilbys en rekke behandlingstilnærminger som Motiverende intervju, Eye Movement Desensitisation and Reprocessing (EMDR), kognitiv terapi, familieterapi, dialektisk adferdsterapi og mindfulness. Poliklinikken tilbyr til enhver tid et stort og variert gruppebehandlingstilbud. I hovedsak foregår oppfølgningen i poliklinikken sine lokaler, men det er også mulighet for å møtes utenfor poliklinikken eller digitalt. Poliklinikken har et arenafleksibelt team kan bistå i særlig krevende perioder. Et av satsningsområdene er sosialfaglig behandling og det er knyttet dedikerte klinikere til dette. Det tilbys behandling med substitusjonslegemidler i poliklinikker for legemiddelassistert rehabilitering (LAR) og heroinassistert behandling (HABiO). Den medisinske behandlingen er en del av en helhetlig oppfølgning med tilgang til det samme behandlingstilbudet som gis i øvrige enheter.",0,10 måneder siden
"Sjukehusvegen 9, 6770 Nordfjordeid","Stad, Gloppen, Stryn og Kinn",accel,98c9d27b-eab2-4131-a154-a7fad81957ee,,False,61.91453755150113,5.974180001767014,,"Helse Førde, Nordfjord psykiatrisenter, seksjon dag",,57 86 43 30,3,Seksjon rus døgn,helse-forde-nordfjord-psykiatrisenter-seksjon-dag,Vi har jobbspesialister som er med å følge pasienten saman med behandler. Så tilbyr vi familiegruppe og familien/pårørande får tilbud/informasjon om å delta på møteplassen.,0,2 år siden
"Bispegra 50C, 4632 Kristiansand",Hovedsakelig tidligere Vest-Agder,accel,9b12de63-c927-4493-837a-6a7d3b81bf24,,False,58.16132995325332,8.026821554744664,,"Sørlandet sykehus, ARA Poliklinikk Agder, Kristiansand",,38132500,4,,sorlandet-sykehus-ara-poliklinikk-agder-kristiansand,Regulær TSB-behandling.,0,7 måneder siden
"Nils Lauritssøns vei 37, 0870 Oslo",Helse Sør-Øst,accel,98c9d289-3eb6-4fd0-bef1-bd7b71941963,,True,59.94462742865999,10.744506121075228,,"Kirkens Bymisjon A-senteret, Villa Berg",,23 26 50 80,4,,kirkens-bymisjon-a-senteret-villa-berg,"Mentaliseringsbasert miljøterapi som rammeverk og som alle ansatte får veiledning i. Stor fordel med liten enhet for menn beliggende sentralt, men skjermet i Oslo, hvor mange av pasientene skal eller er etablert i.",0,2 år siden
"Lade Allé 86, 7041 Trondheim","Helse Midt-Norge: Trøndelag, Møre og Romsdal",accel,98c9d287-021c-414e-b48f-9a75c657a09d,,True,63.43703267557346,10.472336360532465,,"Blå Kors klinikk Lade, ROP-avdelingen",,73 84 85 00,2,"Avdeling for alkohol- og medikamentavhengighet, Avrusningsavdelingen, Avdeling for gravide og småbarnsfamilier",bla-kors-klinikk-lade-rop-avdelingen,"Liten og oversiktlig avdeling med gode muligheter for individuelle tilpasninger. Pasientene har sammensatte og komplekse tilstander. Vi vektlegger å skape en trygg og god relasjon, tilbyr utredning og iverksetter behandlingstiltak. Tett samarbeid med hjemkommune og andre samarbeidspartnere. Mulighet for å være innlagt på tvang etter § 10-2.",0,4 måneder siden
"Halfdan Wilhelmsens allé 17, 3116 Tønsberg",,accel,98c9d283-cf66-4112-9aae-3445fbd00edf,,False,59.274041074522586,10.420026633133398,,"Sykehuset i Vestfold, Forskningsgruppe Rus og avhengighet",,479 05 895,4,,sykehuset-i-vestfold-forskningsgruppe-rus-og-avhengighet,,2,2 år siden
"Bråteveien 31, 1827 Hobøl",Helse Sør-Øst,accel,98c9d28a-3a29-42e5-80a6-9904358dc48c,,True,59.5491287221106,10.8364469520451,,"Skjelfoss psykiatriske senter, Avdeling TSB",,69 92 41 50,4,,skjelfoss-psykiatriske-senter-avdeling-tsb,"Et behandlingstilbud som spenner bredt, både individuelle- og gruppeintervensjoner. Stor mulighet og vilje til individuell tilpassing. God tilgang på spesialist psykiatri og rusmedisin ved enheten.",0,2 år siden
"Songsvannsveien 21, Bygg 6, 0372 Oslo",,accel,98c9d281-4650-4f17-82c7-348f0181d3ba,,False,59.94942632762012,10.714051381395004,,"Oslo universitetssykehus, RusForsk",,91 17 51 85,4,,oslo-universitetssykehus-rusforsk,,2,2 år siden
"Hatleveien 7D, 5038 Bergen",,accel,98c9d27d-396a-4e02-ba17-f79070cddcb5,,False,60.41708580136146,5.309021593045574,,"Helse Bergen, AFR seksjon Martens",,55 90 86 00,3,Tvangsposten,helse-bergen-afr-seksjon-martens,Er fleksibel i møte med pasientens behov og skreddersyr tilbudet.,0,2 år siden
"Kongensgate 33, 3717 Skien",Helse Sør-Øst,accel,98c9d287-e8f8-4739-a184-e8d6d676387a,,True,59.215049333170484,9.611221496512883,,"Blå Kors klinikk Skien, Seksjon for behandling, 6 mnd.",,35 90 47 00,4,"Poliklinikk Skien Seksjon for behandling, 3 mnd Skien",bla-kors-klinikk-skien-seksjon-for-behandling-6-mnd,"Vi jobber godt med det behandlingsforberedende arbeidet og har integrert ettervern med brukerstyrte plasser. Tverrfaglig bemanning, god spesialistdekning. Tilbud om fysisk trening og aktivitet.",0,1 måned siden
"Kløvertunvegen 1, 6100 Volda",,accel,98c9d28d-8de5-4173-ba11-dfb9d2683a9d,,False,62.14880658931405,6.098100382862254,,"Helse Møre og Romsdal, Vurderingsteam DPS Volda",,70 05 85 60,2,,helse-more-og-romsdal-vurderingsteam-dps-volda,,1,2 år siden
"Totenvegen 1279, 2848 Skreia",Helse Sør-Øst,accel,98c9d28b-bfe2-41a2-b24c-d2e33bf2cc90,,True,60.64733250674433,11.030769437497524,,"Stiftelsen Solliakollektivet, Avdeling Trogstad",,61128700,4,,stiftelsen-solliakollektivet-avdeling-trogstad,"Bred faglig kompetanse. Helsepersonell, sosionomer, sykepleier/vernepleier, psykiater, lege, psykolog, erfaringskonsulenter, agronomer, snekker, kokker og egen lærer. Sollia er gode på en fullstendig avklaring av sitasjonen før endt behandling.",0,2 år siden
"Håkonsgaten 1, 5015 Bergen",,accel,98c9d27d-177a-4607-9446-70ee51c12c0e,,False,60.38857571354815,5.31659305574643,,"Helse Bergen, AFR seksjon korttidspost Engenhuset",,55 90 87 00,3,"Poliklinikk Engenhuset, HAB, seksjon Ambulant, seksjon Forskning og KoRus Bergen",helse-bergen-afr-seksjon-korttidspost-engenhuset,,0,1 år siden
"Trondheimsveien 80, 0565 Oslo",,accel,98c9d28e-26ab-40a1-a9d7-041a6828825a,,False,59.92798575912507,10.768821502948926,,"Lovisenberg Diakonale Sykehus, Ruspoliklinikken vurderingsteam",,,4,Ruspoliklinikken og RusFACT Oslo sentrum,lovisenberg-diakonale-sykehus-ruspoliklinikken-vurderingsteam,,1,2 år siden
"Bispegra 50C, 4632 Kristiansand",Hovedsakelig tidligere Vest-Agder.,accel,9b12e211-b47e-492c-89b9-fae44bf57ac0,,False,58.159144203371135,8.033796832995693,,"Sørlandet sykehus, ARA LAR Agder, Kristiansand",,38132500,4,ARA Poliklinikk LAR,sorlandet-sykehus-ara-lar-agder-kristiansand,Regulær LAR-behandling,0,7 måneder siden
"Kongsgård alle 71, 4632 Kristiansand (Lokalisasjon Arendal: Rykeneveien 106, 4824 Bjorbekk)",Kommunene Kristiansand og Arendal,accel,98c9d284-dc01-4c6d-ad85-fba175776d5b,,False,58.433346233445334,8.70102883848968,,"Sørlandet sykehus, ARA Ambulant",,38 13 26 00,4,"I vestfylket: Avgiftningsenhet Kristiansand, Enhet for rus og psykiatri, Enhet for gruppebehandling I østfylket: DPS Østre Agder, Avgiftningsenhet Arendal",sorlandet-sykehus-ara-ambulant,"En styrke er at man kan skalere opp og ned intervensjoner, fleksibelt. Tenker 360 graders perspektiv rundt pasienten. Enheten forvalter også rustilsyn i somatikken (ARA Soma).",0,11 måneder siden
"Moldbakken 9A, 5042 Bergen",,accel,98c9d27d-772b-4d12-b11c-08a1514e64dd,,False,60.417782904984186,5.313884794654462,,"Helse Bergen, AFR seksjon Floen Bergen",,55 95 89 00,3,,helse-bergen-afr-seksjon-floen-bergen,"Medikamentfritt tilbud. Særlig kompetanse på traumesensitiv tilnærming i miljøterapien. Har systematikk på å behandle relasjonelle/utviklings- og enkeltstående traumer. Behandlingen i døgn på Floen er forankret i poliklinikk. Før innleggelse gjøres forberedelse til døgn, poliklinisk behandler er med på behandlingsplanene i døgn og etter døgninnleggelse fortsetter poliklinikken oppfølging.",0,2 år siden
"Kirkeveien 275, 3140 Borgheim",Vestfold fylke,accel,98c9d282-d9a4-4b47-9e0d-cb6510115143,,False,59.205972458686205,10.403365156429569,,"Sykehuset i Vestfold, ARA Utredning og behandling Bygg C",,33 34 12 00,4,Samlokalisert med ARA Avgiftning Bygg A og ARA Avgiftning Bygg B,sykehuset-i-vestfold-ara-utredning-og-behandling-bygg-c,"TSB døgnpost med ett utrednings- og ett behandlingsavsnitt. Behandlingsavsnittet har et individuelt tilrettelagt kjønnsdelt tilbud, med gruppebehandling, intellektuell behandling og praktisk bistand. Utredningsavsnitt med nevropsykologisk kompetanse.",0,1 år siden
"Kirkeveien 166, Bygg 45, 0450 Oslo","Oslo (med unntak av bydelene Stovner, Alna og Grorud)",accel,98c9d280-b065-486d-9913-a0de81896067,,False,59.9375624240245,10.735874749816963,,"Oslo universitetssykehus, ARA Seksjon rus- og avhengighetspoliklinikk LAR1 og LAR2",,23 36 89 00,4,Rus- og avhengighetspoliklinikk Ullevål,oslo-universitetssykehus-ara-seksjon-rus-og-avhengighetspoliklinikk-lar1-og-lar2,"Poliklinikkene har et robust, variert og kompetent fagmiljø med spesialutdannede medarbeidere. Alle de kliniske enhetene gir tilbud om tverrfaglig utredning, skadereduksjon og behandling til personer over 15 år med rus- og avhengighetsproblematikk og pårørende. Poliklinikken tilbyr også behandling til personer med problematisk bruk av anabole androgene steroider, spill og annet. Det tilbys en rekke behandlingstilnærminger som Motiverende intervju, Eye Movement Desensitisation and Reprocessing (EMDR), kognitiv terapi, familieterapi, dialektisk adferdsterapi og mindfulness. Poliklinikken tilbyr til enhver tid et stort og variert gruppebehandlingstilbud. I hovedsak foregår oppfølgningen i poliklinikken sine lokaler, men det er også mulighet for å møtes utenfor poliklinikken eller digitalt. Poliklinikken har et arenafleksibelt team kan bistå i særlig krevende perioder. Et av satsningsområdene er sosialfaglig behandling og det er knyttet dedikerte klinikere til dette. Det tilbys behandling med substitusjonslegemidler i poliklinikker for legemiddelassistert rehabilitering (LAR) og heroinassistert behandling (HABiO). Den medisinske behandlingen er en del av en helhetlig oppfølgning med tilgang til det samme behandlingstilbudet som gis i øvrige enheter.",0,8 måneder siden
"Parkveien 35, 2212 Kongsvinger",,accel,98c9d28d-c068-413e-8672-2407be2ecaf2,,False,60.19661375743225,11.997825930645789,,"Akershus universitetssykehus, ARA Kongsvinger poliklinikk vurderingsteam",,67 96 00 00,4,ARA Kongsvinger poliklinikk,akershus-universitetssykehus-ara-kongsvinger-poliklinikk-vurderingsteam,,1,2 år siden
"Vesterveien 3, 4836 Arendal",Helse Sør-Øst,accel,98c9d28c-40ee-4530-982f-0d3b0a55eb7c,,True,58.46142931896406,8.76632638431888,,Tyrili Arena Arendal,,47 47 40 06,4,,tyrili-arena-arendal,"Enheten tilbyr døgnbehandling for pasienter med behov for stor grad av individuell tilpasning. Noen nærmer seg slutten av sitt behandlingsløp, og trenger en gradvis overgang til en selvstendig tilværelse. Andre har, av ulike grunner, størst utbytte av en behandlingshverdag med mye selvstendighet. For å få plass ved Tyrili Arena Arendal, må du ha behandlingserfaring fra før, enten fra Tyrili eller annet behandlingssted. Stor grad av rusmestring er også en forutsetning. Fokus på Arena er botrening, selvstendighet og ansvarsutvikling. Pasienter i slutten av behandlingsløpet fokuserer på jobb, skole, meningsfulle aktiviteter i hverdagen og sosialt nettverk. Byen og sjøen er naturlige utviklingsarenaer i området, og enheten har en egen båt til rådighet for fisketurer og rekreasjon.",0,2 år siden
"Sognsvannsveien 21, Bygg 22 og 23, 0372 Oslo","Oslo (med unntak av bydelene Stovner, Alna og Grorud)",accel,98c9d280-6dc4-4eca-8849-a06793db3071,,False,59.95227553443632,10.716182843650222,,"Oslo universitetssykehus, ARA Seksjon ung",,22 92 35 00,4,Døgnenhet og poliklinisk enhet (Uteteam Ung og Stallen).,oslo-universitetssykehus-ara-seksjon-ung,"Avdeling rus- og avhengighetsbehandling har et helhetlig tilbud og dekker alle basistjenester, inkludert akutt, poliklinikk, ambulante tjenester, avrusning og døgnbehandling. Det er i avdelingen også eget pårørendetilbud for de som er berørt av rus og avhengighet. Vi har et nært samarbeid med behandlingstilbud i somatikk og psykisk helsevern i eget sykehus. I møte med pasientgruppen tilbyr vi en dynamisk tilnærming hvor vi er fleksible i forhold til behandlingstilnærming og oppfølging, samtidig som vi er tydelige på rammen for behandlingen. Døgnenheten tilbyr tverrfaglig spesialisert utredning og behandling til pasienter med rus- og avhengighetsproblematikk, primært i alderen 18 til 28 år. Vi gir et differensiert og individuelt tilrettelagt behandlingstilbud med fysisk, psykisk, sosialfaglig og miljøterapeutisk fokus. Stallen tilbyr sekundærtilbud/behandling til pasienter i ordinære pasientløp i spesialisthelsetjenesten, modulbasert gruppebehandling i hesteassistert terapi (emosjonsfokusert, dynamisk orientert). Det er et eget gruppetilbud for voldsutsatte kvinner, med hesteassistert terapi. Uteteam Ung jobber med sårbare unge med alvorlig rusproblematikk som faller ut av eller ikke klarer å ta imot ordinære behandlingstilbud. Fleksibelt oppmøtetidspunkt og sted. Uteteam har en særlig kompetanse på rusens funksjon og bruker et bredt repertoar av terapeutiske tilnærminger.",0,8 måneder siden
"Storgata 16, 2750 Gran",Lunner og Gran kommune,accel,98c9d282-33a9-45aa-91a8-8d9c5c8b9fb5,,False,60.35503248378381,10.569176562665433,,"Sykehuset Innlandet, DPS Gjøvik, poliklinikk Hadeland",,91 50 62 00,4,,sykehuset-innlandet-dps-gjovik-poliklinikk-hadeland,Traumekompetanse er et satsningsområde. Vi bruker checkware i utredningsfasen og har oppfølging etter innleggelse i døgnbehandling i TSB,0,2 år siden
"Kyrre Grepps gate 19, 2819 Gjøvik",,accel,98c9d28d-d446-4d7e-9742-e7ed4fbe4af4,,False,60.804004538724726,10.685548655177703,,"Sykehuset Innlandet, DPS Gjøvik, vurderingsteam",,91 50 62 00,4,,sykehuset-innlandet-dps-gjovik-vurderingsteam,,1,2 år siden
"Kirkeveien 166, 0450 Oslo",,accel,98c9d28d-62ae-42e7-a06b-382701ed50fa,,False,59.94103190772153,10.745215222358619,,SERAF – Senter for rus- og avhengighetsforskning,,23368972 / 23368976,4,,seraf-senter-for-rus-og-avhengighetsforskning,,2,2 år siden
"Songsvannsveien 21, Bygg 6, 0372 Oslo",,accel,98c9d281-47f6-4c0f-8564-2afcb3fed426,,False,59.948319377880125,10.716808861384932,,NRAPP,,,4,,nrapp,,2,10 måneder siden
"Hyggenveien 25, 3440 Røyken",Helse Sør-Øst,accel,98c9d289-c18e-4ab8-b5bd-45f1e499e8ae,,True,59.73602611299823,10.379048451575281,,"Manifestsenteret, Avdeling 1",,31 29 76 50,4,"Fire avdelinger ved Manifestsenteret, hvorav to er TSB-avdelinger og to er PHV-avdelinger",manifestsenteret-avdeling-1,Sterkt tverrfaglig miljø med lang erfaring med ROP tilstander.,0,2 år siden
"Svanehaugvegen 2, 6812 Førde",,accel,98c9d28d-9786-4046-8b34-1249601ccbb8,,False,61.4600457566836,5.894169649910326,,"Helse Førde, Psykiatrisk klinikk, vurderingsteam",,57 83 94 70,3,,helse-forde-psykiatrisk-klinikk-vurderingsteam,,1,2 år siden
"Ávjovárgeaidu 182, 9730 Karasjok",,accel,98c9d28d-646f-4773-9c2d-b9ea627979bd,,False,69.46774844027924,25.510304672535728,,Samisk nasjonal kompetansetjeneste – psykisk helsevern og rus (SANKS),,78 96 74 00,1,,samisk-nasjonal-kompetansetjeneste-psykisk-helsevern-og-rus-sanks,,2,2 år siden
"Sykehusveien 6, 4838 Arendal",Hovedsakelig tidligere Aust-Agder.,accel,9b12e36f-6833-4ef3-b03b-cb31468195d4,,False,58.46763061721477,8.757087186813965,,"Sørlandet sykehus, ARA LAR Agder, Arendal",,37019500,4,ARA Poliklinikk Agder,sorlandet-sykehus-ara-lar-agder-arendal,Regulær LAR-behandling,0,7 måneder siden
"Asaldalvegen 1, 4250 Kopervik",Hele Helse Fonna området.,accel,98c9d28d-a569-4e39-a8ec-95da6b0e7a97,,False,59.279512768916746,5.28587337201519,,"Helse Fonna, Haugaland DPS Vurderingsteam",,52 73 21 00,3,Ruspoliklinikk Haugesund,helse-fonna-haugaland-dps-vurderingsteam,,1,2 år siden
"Østre Murallmenningen 7, 5012 Bergen",Alle 18 kommuner i Helse Bergens opptaksområde,accel,98c9d27c-59d0-4235-a777-219a0e7beed7,,False,60.39774300951203,5.3216414453057075,,"Helse Bergen, AFR seksjon poliklinikk Murhjørnet",,55 97 01 00,3,Seksjon LAR og Seksjon forskning,helse-bergen-afr-seksjon-poliklinikk-murhjornet,"Sterk kompetanse på komorbide traumelidelser. Gode gruppebehandlingstilbud for tilbakefallsforebygging (MBRP), ADHD (Pegasus) og traumelidelser (Tilbake til nåtid).",0,2 år siden
"Vestmoa 27, 6018 Ålesund",,accel,98c9d28d-84ae-4955-93ac-b59738c8738b,,False,62.47079255208774,6.337178208371277,,"Helse Møre og Romsdal, Vurderingsteam Avdeling for TSB",,70 10 50 00,2,Ålesund behandlingssenter,helse-more-og-romsdal-vurderingsteam-avdeling-for-tsb,,1,2 år siden
"Snekkerveien 28, 4321 Sandnes",Helse Vest,accel,98c9d28d-5329-4649-862c-536b0f375044,,True,58.82656506381386,5.716152582218965,,Tyrilisenteret i Sandnes,,47 47 40 14,3,,tyrilisenteret-i-sandnes,"Tyrilisenteret i Sandnes åpnet mai 2023 og ligger på midlertidig lokasjon på Ganddal. Vi bygger nytt i Langgata og gleder oss til innflytting der i slutten av 2025. Enheten tilbyr døgnbehandling med fellesskapet som utviklingsarena for voksne med alvorlig rusmiddelavhengighet i tillegg til poliklinisk behandling. Beliggenheten er skjermet men med kort vei både til byens tilbud, kollektivtilbud og parkområder. Sjøen, marka og byen er naturlige arenaer for aktivitet og utvikling i behandlingshverdagen.",0,11 måneder siden
"Anders Sandvikgs gate 17, 2609 Lillehammer","Kommunene Lillehammer, Dovre, Lesja, Skjåk, Lom, Sel, Vågå, Nord-Fron, Sør-Fron, Ringebu, Øyer og Gausdal",accel,98c9d282-5689-4545-957d-c5a8fe39d85f,,False,61.112100535521556,10.47758524466064,,"Sykehuset Innlandet, DPS Lillehammer, poliklinikk Lillehammer",,91 50 62 00,4,,sykehuset-innlandet-dps-lillehammer-poliklinikk-lillehammer,"Vår enhets styrke er helt klart tverrfagligheten, med sterkt fokus på relasjonsbygging og tid.",0,2 år siden
