icon,lat,lon,offentlig_avtale,tooltip
chart-area,64.01724203198386,11.482361281410405,,Legevaktsentral: LVS SteinkjerLegevaktnavn: Steinkjer interkommunale legevaktMerknad: samlokalisert med LV
chart-area,63.470090157916445,10.933200236991606,,Legevaktsentral: LVS VærnesregionenLegevaktnavn: Værnesregionen legevaktMerknad: samlokalisert med LV
chart-area,63.29910855652194,9.854757674036318,,Legevaktsentral: LVS OrkdalLegevaktnavn: legevakten i OrkdalsregionenMerknad: samlokalisert med LV
chart-area,63.422144351806445,10.392048856406296,,"Legevaktsentral: LVS TrondheimLegevaktnavn: Trondheim, Malvik, Melhus og Midtre-Gauldal legevaktMerknad: samlokalisert med LV"
chart-area,63.09487721132273,7.833977951476867,,Legevaktsentral: LVS Kristiansund Legevaktnavn: Kristiansund og omegn legevaktMerknad: samlokalisert med LV
chart-area,62.73928121398903,7.1524983798469846,,Legevaktsentral: LVS Molde Legevaktnavn: Molde IK legevaktMerknad: samlokalisert med LV
chart-area,61.77678870069424,9.532135379252686,,Legevaktsentral: LVS Nord-GudbrandsdalLegevaktnavn: Nord-Gudbrandsdal interkommunale legevaktMerknad: samlokalisert med LV
chart-area,62.26979008620006,10.785348030224913,,Legevaktsentral: LVS Nord-ØsterdalLegevaktnavn: Nord-Østerdal legevaktMerknad: samlokalisert med LV
chart-area,60.986275827574026,9.235273543976406,,Legevaktsentral: LVS Valdres Legevaktnavn: Valdres legevaktMerknad: samlokalisert med LV
chart-area,61.460320844877394,5.890436048175657,,Legevaktsentral: LVS Sunnfjord og Ytre Sogn (SYS IKL)Legevaktnavn: Sunnfjord og Ytre Sogn interkommunale legevakt (SYS IKL)Merknad: samlokalisert med LV
chart-area,62.46501396005157,6.30353860610395,,Legevaktsentral: LVS Ålesund Legevaktnavn: Ålesund legevaktMerknad: samlokalisert med LV
chart-area,61.913998554536626,5.983550836689115,,Legevaktsentral: LVS Nordfjord Legevaktnavn: Nordfjord legevaktMerknad: samlokalisert med LV
chart-area,62.18064299154297,6.080171435937141,,Legevaktsentral: LVS Søre SunnmøreLegevaktnavn: Søre Sunnmøre legevaktMerknad: samlokalisert med LV
chart-area,70.97579618568894,25.971913735618397,,Legevaktsentral: LVS NordkappLegevaktnavn: Nordkapp legevaktMerknad: samlokalisert med LV
chart-area,69.6858188035724,18.993687647890727,,Legevaktsentral: LVS TromsøLegevaktnavn: Tromsø legevaktMerknad: samlokalisert med LV
chart-area,68.85995925056963,18.347373419124537,,Legevaktsentral: LVS BarduLegevaktnavn: Bardu interkommunale legevaktMerknad: samlokalisert med LV
chart-area,69.23275898887042,18.007561075410038,,Legevaktsentral: LVS Finnsnes Legevaktnavn: Finnsnes interkommunale legevaktMerknad: samlokalisert med LV
chart-area,68.4422893057895,17.406256752640644,,Legevaktsentral: LVS Narvik Legevaktnavn: Narvik legevaktMerknad: samlokalisert med LV
chart-area,68.79512659898079,16.523234225275395,,Legevaktsentral: LVS HarstadLegevaktnavn: Harstad interkommunale legevaktMerknad: samlokalisert med LV
chart-area,68.5587969821912,14.902408637163086,,Legevaktsentral: LVS VesterålenLegevaktnavn: Vesterålen interkommunale legevaktMerknad: samlokalisert med LV
chart-area,69.96429044170296,23.27561938811109,,Legevaktsentral: LVS AltaLegevaktnavn: Alta kommunale legevaktMerknad: samlokalisert med LV
chart-area,70.67091348030726,23.66037576469536,,Legevaktsentral: LVS Vest-FinnmarkLegevaktnavn: Hammerfest legevaktMerknad: samlokalisert med LV
chart-area,69.46972244454952,25.52227353568496,,Legevaktsentral: LVS KarasjokLegevaktnavn: Karasjok legevaktMerknad: samlokalisert med LV
chart-area,69.01220606820699,23.03784867122902,,Legevaktsentral: LVS KautokeinoLegevaktnavn: Kautokeino legevaktMerknad: samlokalisert med LV
chart-area,69.76856608329663,21.036868508623694,,Legevaktsentral: LVS Nordreisa og SkjervøyLegevaktnavn: Nordreisa legevaktMerknad: samlokalisert med LV
chart-area,69.70795938720688,30.03684647287056,,Legevaktsentral: LVS Øst-FinnmarkLegevaktnavn: Sør-Varanger legevaktMerknad: Kirkenes Sykehus AMK
chart-area,70.08139852422323,29.742302262829725,,Legevaktsentral: LVS VadsøLegevaktnavn: Vadsø legevaktMerknad: samlokalisert med LV
chart-area,67.27871131790693,14.424614268474622,,Legevaktsentral: LVS Bodø Legevaktnavn: Bodø legevaktMerknad: samlokalisert med LV
chart-area,68.12369157662239,13.53336556861246,,Legevaktsentral: LVS LofotenLegevaktnavn: Lofoten interkommunale legevaktMerknad: samlokalisert med LV
chart-area,66.01766234384198,12.614348325920528,,Legevaktsentral: LVS HelgelandLegevaktnavn: Helgelandsykehuset legevaktMerknad: samlokalisert med LV
chart-area,66.32572567867518,14.187554388594664,,Legevaktsentral: LVS Rana Legevaktnavn: Rana interkommunale legevaktMerknad: samlokalisert med LV
