icon,lat,lon,offentlig_avtale,tooltip
instagram,65.5232832617723,13.426697073301744,,Navn: FellingforsHF: Helse NordBefolkning: 1498
instagram,67.76138083624802,15.239526350787129,,Navn: NordfoldHF: Helse NordBefolkning: 2576
instagram,67.02712013144128,14.031759394915166,,Navn: Inndyr søndreHF: Helse NordBefolkning: 1681
instagram,66.8694990176444,13.72946998245989,,Navn: Ørnes/SpildervikHF: Helse NordBefolkning: 4356
instagram,66.78267464747175,13.533700031932502,,Navn: EngaHF: Helse NordBefolkning: 2302
instagram,66.92774229097336,14.739780656144072,,Navn: HøyforslettHF: Helse NordBefolkning: 986
instagram,67.10443718917644,15.388276772380364,,Navn: Rognan sentrumHF: Helse NordBefolkning: 5062
instagram,67.26099211151099,15.387027300444695,,Navn: FollaveienHF: Helse NordBefolkning: 11444
instagram,67.28623591779514,14.441133621334199,,Navn: Nordland p.sykehusHF: Helse NordBefolkning: 41291
instagram,67.29397270168037,14.734568598658779,,Navn: Tverlandsbyen sentrumHF: Helse NordBefolkning: 10757
instagram,68.2363945345432,14.566515098089566,,Navn: Lilleøya 4HF: Helse NordBefolkning: 9893
instagram,68.11269031166692,13.565349071107644,,Navn: BuksnesHF: Helse NordBefolkning: 11963
instagram,67.84153688603348,13.356387591446886,,Navn: ReineHF: Helse NordBefolkning: 1745
instagram,68.41190630582474,15.992612465612726,,Navn: LødingenHF: Helse NordBefolkning: 2390
instagram,68.44037115430594,17.420132907348094,,Navn: StoråsenHF: Helse NordBefolkning: 16620
instagram,68.33804537980102,16.8273214378257,,Navn: SentrumHF: Helse NordBefolkning: 2473
instagram,68.66396230364329,17.644960159559897,,Navn: ElvenesHF: Helse NordBefolkning: 3499
instagram,68.55256802988549,14.912921168951474,,Navn: Stokmarknes søndreHF: Helse NordBefolkning: 7418
instagram,68.69367526236627,15.407576800700387,,Navn: SortlandHF: Helse NordBefolkning: 11115
instagram,68.92118728849859,15.07345099929967,,Navn: Myre/HøydalHF: Helse NordBefolkning: 4282
instagram,68.9697269200161,15.62404956331457,,Navn: RisøyhamnHF: Helse NordBefolkning: 1302
instagram,68.0766885725184,15.63704197129153,,Navn: OppeidHF: Helse NordBefolkning: 1591
instagram,68.09517048495584,16.392399613797366,,Navn: PrestegårdsjordetHF: Helse NordBefolkning: 876
instagram,68.05316187600529,16.033342480952697,,Navn: DragHF: Helse NordBefolkning: 1199
instagram,68.79458279843816,16.508777652406263,,Navn: SkaretHF: Helse NordBefolkning: 25196
instagram,68.57632497065072,16.598778464035753,,Navn: Skånland - Bø - ElvenesHF: Helse NordBefolkning: 6003
instagram,68.77735770480481,17.19247370898493,,Navn: HamnvikHF: Helse NordBefolkning: 1319
instagram,69.68049937237942,18.975929333267487,,Navn: UniversitetsområdetHF: Helse NordBefolkning: 76113
instagram,69.46670135414094,16.216178175803087,,Navn: Andenes 2HF: Helse NordBefolkning: 3282
instagram,68.84102505282509,18.34551185752311,,Navn: Nesmoen - ToftakerHF: Helse NordBefolkning: 3958
instagram,69.23900645431395,18.02334698557468,,Navn: SandvikHF: Helse NordBefolkning: 14437
instagram,68.881756130429,17.84435165055978,,Navn: Sjøvegan 1HF: Helse NordBefolkning: 2902
instagram,69.08596210596599,17.69601286024581,,Navn: BrøstadHF: Helse NordBefolkning: 1614
instagram,69.1099722307366,17.24939358608588,,Navn: EidetHF: Helse NordBefolkning: 921
instagram,69.11767884551345,18.568129067303822,,Navn: FleskmoHF: Helse NordBefolkning: 5168
instagram,69.0288897041766,18.83760400055268,,Navn: RundhaugHF: Helse NordBefolkning: 1510
instagram,69.36043013931693,17.11407860230646,,Navn: GryllefjordHF: Helse NordBefolkning: 573
instagram,69.59184490253337,17.206884693600152,,Navn: ErsfjordHF: Helse NordBefolkning: 1745
instagram,69.32779605623384,18.979896028662925,,Navn: MeistervikHF: Helse NordBefolkning: 1947
instagram,69.23637050784671,19.525938671088415,,Navn: Nordkjosbotn NordHF: Helse NordBefolkning: 5152
instagram,69.93384203578843,22.080189996263698,,Navn: BurfjordHF: Helse NordBefolkning: 1321
instagram,69.98024916265683,19.646819533965036,,Navn: HansnesHF: Helse NordBefolkning: 1400
instagram,70.07138839609617,20.036246093114407,,Navn: VannvågHF: Helse NordBefolkning: 799
instagram,69.7598038784017,20.050878810133437,,Navn: Sør - Lenangen ØstHF: Helse NordBefolkning: 752
