address,icon,lat,lon,name,offentlig_avtale,source_url
"Uldegrova 2, 6770 Nordfjordeid",delete-alt,61.91406987192473,6.004340189685083,Apotek 1 Nordfjordeid,,https://www.felleskatalogen.no/medisin/apotek/Nordfjordeid/apotek-1-nordfjordeid-nordfjordeid
"Industriv. 17, Postboks 2194 Løkkemyra, 6502 Kristiansund",delete-alt,63.11354914741203,7.786900287436411,Apotek 1 Nordlandet,,https://www.felleskatalogen.no/medisin/apotek/Kristiansund/apotek-1-nordlandet-kristiansund
"Alta Storsenter, Markedsg. 21-25, Postboks 1423, 9506 Alta",delete-alt,69.96518519102074,23.282510480781674,Apotek 1 Nordlys,,https://www.felleskatalogen.no/medisin/apotek/Alta/apotek-1-nordlys-alta
"Torgg. 1, Postboks 327, 3201 Sandefjord",delete-alt,59.13296781601584,10.22007043977872,Apotek 1 Nordstjernen - Sandefjord,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/apotek-1-nordstjernen-sandefjord-sandefjord
"Korseg. 8, 6001 Ålesund",delete-alt,62.46970975513976,6.15221093520021,Apotek 1 Nordstjernen - Ålesund,,https://www.felleskatalogen.no/medisin/apotek/AAlesund/apotek-1-nordstjernen-aalesund-aalesund
"Nordstrandv. 42, 1163 Oslo",delete-alt,59.85653065436002,10.803353723114244,Apotek 1 Nordstrand,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-nordstrand-nordstrand
"Åsamyrane 271, 5131 Nyborg",delete-alt,60.46943774450704,5.3231447368835,Apotek 1 Nyborg,,https://www.felleskatalogen.no/medisin/apotek/Nyborg/apotek-1-nyborg-nyborg
"Nydalsv. 33, 0484 Oslo",delete-alt,59.94677545768007,10.765035121764996,Apotek 1 Nydalen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-nydalen-nydalen
"Nygårdsg. 4, 5015 Bergen",delete-alt,60.391254840255655,5.319323537924637,Apotek 1 Nygårdsgaten,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-nygaardsgaten-bergen
"Ørsnesalléen 37, Postboks 177, 3106 Nøtterøy",delete-alt,59.25120100409951,10.419290873693182,Apotek 1 Nøtterøy,,https://www.felleskatalogen.no/medisin/apotek/NoEtteroEy/apotek-1-noetteroey-noetteroey
"Oasen Senter, Folke Bernadottesv. 52, 5147 Fyllingsdalen",delete-alt,60.344481273543494,5.293401641488539,Apotek 1 Oasen,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-oasen-bergen
"Kremarv. 10, Postboks 127, 5751 Odda",delete-alt,60.070245518328875,6.5445430376288884,Apotek 1 Odda,,https://www.felleskatalogen.no/medisin/apotek/Odda/apotek-1-odda-odda
"Sørlandssenteret, Barstølv. 31-35, 4636 Kristiansand",delete-alt,58.17924759042871,8.122295605034163,Apotek 1 Oktanten Sørlandssenteret,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/apotek-1-oktanten-soerlandssenteret-kristiansand
"Olrud Handelspark, Kårtorpv. 1, 2320 Furnes",delete-alt,60.82817709235129,11.06169768642022,Apotek 1 Olrud,,https://www.felleskatalogen.no/medisin/apotek/Furnes/apotek-1-olrud-furnes
"Olsvikåsen 8 A, 5183 Olsvik",delete-alt,60.38018390837751,5.211954418235731,Apotek 1 Olsvik,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-olsvik-bergen
"Mælav. 2-6, 7300 Orkanger",delete-alt,63.29550021746184,9.849770632397352,Apotek 1 Orkanger,,https://www.felleskatalogen.no/medisin/apotek/Orkanger/apotek-1-orkanger-orkanger
"Brug. 11, Postboks 94, 5202 Os",delete-alt,60.1862998402565,5.472290491258585,Apotek 1 Os,,https://www.felleskatalogen.no/medisin/apotek/Os/apotek-1-os-os
"Johan Nygårdsg. 12, 2670 Otta",delete-alt,61.77286883219962,9.542519965241901,Apotek 1 Otta,,https://www.felleskatalogen.no/medisin/apotek/Otta/apotek-1-otta-otta
"Namseng. 1, 7864 Overhalla",delete-alt,64.49239087345713,11.9534657163346,Apotek 1 Overhalla,,https://www.felleskatalogen.no/medisin/apotek/Overhalla/apotek-1-overhalla-overhalla
"Holterv. 2 B, 1440 Drøbak",delete-alt,59.671039071116326,10.65823316722954,Apotek 1 Portalen Drøbak,,https://www.felleskatalogen.no/medisin/apotek/DroEbak/apotek-1-portalen-droebak-droebak
"Knarvik Senter, Kvernhusmyrane 15, 5914 Isdalstø",delete-alt,60.54917205828866,5.29122368636596,Apotek 1 Promenaden,,https://www.felleskatalogen.no/medisin/apotek/Knarvik/apotek-1-promenaden-knarvik
"Ingeniør Rybergsg. 56 A, 3024 Drammen",delete-alt,59.753347509018184,10.144218415899816,Apotek 1 Pålsøya,,https://www.felleskatalogen.no/medisin/apotek/Drammen/apotek-1-paalsoeya-drammen
"Skogv. 6, 1890 Rakkestad",delete-alt,59.42795720954873,11.335845928743543,Apotek 1 Rakkestad Torg,,https://www.felleskatalogen.no/medisin/apotek/Rakkestad/apotek-1-rakkestad-torg-rakkestad
"Fridtjof Nansensg. 31, Postboks 1144, 8602 Mo i Rana",delete-alt,66.31128279743214,14.133187629270147,Apotek 1 Rana,,https://www.felleskatalogen.no/medisin/apotek/Mo_i_Rana/apotek-1-rana-mo-i-rana
"Vistnesv. 5, 4070 Randaberg",delete-alt,58.99788267651557,5.615900817053759,Apotek 1 Randaberg,,https://www.felleskatalogen.no/medisin/apotek/Randaberg/apotek-1-randaberg-randaberg
"Storg. 49, 2830 Raufoss",delete-alt,60.726345947888255,10.621335496979473,Apotek 1 Raufoss,,https://www.felleskatalogen.no/medisin/apotek/Raufoss/apotek-1-raufoss-raufoss
"Storg. 76, Postboks 65, 9251 Tromsø",delete-alt,69.64996841799712,18.966070435540928,Apotek 1 Renen,,https://www.felleskatalogen.no/medisin/apotek/TromsoE/apotek-1-renen-tromsoe
"Rignes Park Senter, Sannerg. 6 B, 0557 Oslo",delete-alt,59.92696858642548,10.764419738627767,Apotek 1 Ringnes Park,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-ringnes-park-gruunerloekka
"Norheim Senter, Rådhusv. 6, 7100 Rissa",delete-alt,63.581156872163916,9.966609367990861,Apotek 1 Rissa,,https://www.felleskatalogen.no/medisin/apotek/Rissa/apotek-1-rissa-rissa
"Kirkeg. 26 A, Postboks 153, 8251 Rognan",delete-alt,67.1045062869667,15.400604265200538,Apotek 1 Rognan,,https://www.felleskatalogen.no/medisin/apotek/Rognan/apotek-1-rognan-rognan
"Dampsagv. 2, 2000 Lillestrøm",delete-alt,59.956539007755524,11.04092955954625,Apotek 1 Romerike Helsebygg,,https://www.felleskatalogen.no/medisin/apotek/LillestroEm/apotek-1-romerike-helsebygg-lillestroem
"Romsås Senter 1, Postboks 105 Romsås, 0907 Oslo",delete-alt,59.96687308546739,10.89021231538294,Apotek 1 Romsås,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-romsaas-romsaas
"Rona 8-10, 4638 Kristiansand",delete-alt,58.16364015960339,8.08582710638616,Apotek 1 Rona Kristiansand,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/apotek-1-rona-kristiansand-kristiansand
"Roseby Senter, Lingedalsv. 10, Postboks 2073 Roseby, 6402 Molde",delete-alt,62.73778012617278,7.178125673826473,Apotek 1 Roseby,,https://www.felleskatalogen.no/medisin/apotek/Molde/apotek-1-roseby-molde
"Carlbergv. 2, 1526 Moss",delete-alt,59.41437796554778,10.682445911367171,Apotek 1 Rygge Storsenter,,https://www.felleskatalogen.no/medisin/apotek/Moss/apotek-1-rygge-storsenter-moss
"Munins v. 1, 1348 Rykkinn",delete-alt,59.92007083560097,10.48245647919397,Apotek 1 Rykkinn Senter,,https://www.felleskatalogen.no/medisin/apotek/Rykkinn/apotek-1-rykkinn-senter-rykkinn
"Mossev. 10, 1640 Råde",delete-alt,59.35581200333599,10.866996315125427,Apotek 1 Råde,,https://www.felleskatalogen.no/medisin/apotek/RaAde/apotek-1-raade-raade
"Tore Hals Mejdells v. 5, 1U Røa Torg, 0751 Oslo",delete-alt,59.948619848430646,10.6505381639962,Apotek 1 Røa,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-roea-roea
"Ysterhagav. 4, 7374 Røros",delete-alt,62.571588457273265,11.392315325747678,Apotek 1 Røros,,https://www.felleskatalogen.no/medisin/apotek/RoEros/apotek-1-roeros-roeros
"Grimstadg. 21, 0464 Oslo",delete-alt,59.941004219294356,10.75448145309431,Apotek 1 Sagene,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-sagene-sagene
"Sagmyra 7, 4624 Kristiansand",delete-alt,58.110996004936176,7.947367342196171,Apotek 1 Sagmyra,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/apotek-1-sagmyra-kristiansand
"Sentrumsv. 23, 2120 Sagstua",delete-alt,60.39089223646131,11.548843398223235,Apotek 1 Sagstua,,https://www.felleskatalogen.no/medisin/apotek/Sagstua/apotek-1-sagstua-sagstua
"Sagvågsbrekko 4, 5410 Sagvåg",delete-alt,59.77504770803226,5.395206599854692,Apotek 1 Sagvåg,,https://www.felleskatalogen.no/medisin/apotek/SagvaAg/apotek-1-sagvaag-sagvaag
"Saltrød Senter, Kystv. 692, 4815 Saltrød",delete-alt,58.493625330098894,8.85030559688607,Apotek 1 Saltrød,,https://www.felleskatalogen.no/medisin/apotek/SaltroEd/apotek-1-saltroed-saltroed
"Grandav. 3, Postboks 115, 6821 Sandane",delete-alt,61.77615818276464,6.223138980670903,Apotek 1 Sandane,,https://www.felleskatalogen.no/medisin/apotek/Sandane/apotek-1-sandane-sandane
"Skiringssalv. 20, 3208 Sandefjord",delete-alt,59.135011551889406,10.213316114508197,Apotek 1 Sandefjord Helsepark,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/apotek-1-sandefjord-helsepark-sandefjord
"Store Elveg. 11 B, 4514 Mandal",delete-alt,58.02650654749961,7.453928743624018,Apotek 1 Sanden,,https://www.felleskatalogen.no/medisin/apotek/Mandal/apotek-1-sanden-mandal
"Prestegårdsalleen 71, 3070 Sande i Vestfold",delete-alt,59.59412659270146,10.2098738830016,Apotek 1 Sandesenteret,,https://www.felleskatalogen.no/medisin/apotek/Sande/apotek-1-sandesenteret-sande
"Torolv Kveldulvsonsg. 25, 8800 Sandnessjøen",delete-alt,66.02124992752742,12.637642505707483,Apotek 1 Sandnessjøen,,https://www.felleskatalogen.no/medisin/apotek/SandnessjoEen/apotek-1-sandnessjoeen-sandnessjoeen
"Brodtkorbsg. 7, 1338 Sandvika",delete-alt,59.89009665165199,10.518916255322914,Apotek 1 Sandvika Storsenter,,https://www.felleskatalogen.no/medisin/apotek/Sandvika/apotek-1-sandvika-storsenter-sandvika
"Skuleg. 10, 4200 Sauda",delete-alt,59.64673119131124,6.350381785763226,Apotek 1 Sauda,,https://www.felleskatalogen.no/medisin/apotek/Sauda/apotek-1-sauda-sauda
"Stensrudv. 1, 3840 Seljord",delete-alt,59.47835396345105,8.630481444334873,Apotek 1 Seljord,,https://www.felleskatalogen.no/medisin/apotek/Seljord/apotek-1-seljord-seljord
"Meierig. 2, 9300 Finnsnes",delete-alt,69.22442266368758,17.982135896523925,Apotek 1 Senja,,https://www.felleskatalogen.no/medisin/apotek/Finnsnes/apotek-1-senja-finnsnes
"Bogstadv. 51, 0366 Oslo",delete-alt,59.92536417784459,10.718308464022357,Apotek 1 Sfinxen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-sfinxen-majorstuen
"Gamle Ringeriksv. 45, 1357 Bekkestua",delete-alt,59.91853894800989,10.578987045963249,Apotek 1 Signaturgården,,https://www.felleskatalogen.no/medisin/apotek/Bekkestua/apotek-1-signaturgaarden-bekkestua
"Sjøg. 49, Postboks 33, 8201 Fauske",delete-alt,67.25958941790137,15.376528396471903,Apotek 1 Sjøgata,,https://www.felleskatalogen.no/medisin/apotek/Fauske/apotek-1-sjoegata-fauske
"Stedjev. 38, 6856 Sogndal",delete-alt,61.23049041631182,7.104420624488243,Apotek 1 Sjøkanten,,https://www.felleskatalogen.no/medisin/apotek/Sogndal/apotek-1-sjoekanten-sogndal
"Smågan 2, 8656 Mosjøen",delete-alt,65.84081401546086,13.19962543582315,Apotek 1 Sjøsiden,,https://www.felleskatalogen.no/medisin/apotek/MosjoEen/apotek-1-sjoesiden-mosjoeen
"Strandsenteret, Strandv. 7, 9350 Sjøvegan",delete-alt,68.87068614422812,17.829603890661176,Apotek 1 Sjøveien,,https://www.felleskatalogen.no/medisin/apotek/SjoEvegan/apotek-1-sjoeveien-sjoevegan
"Parken Kjøpesenter, Stasjonsv. 28, 2100 Skarnes",delete-alt,60.26134755225208,11.666843714641562,Apotek 1 Skarnes,,https://www.felleskatalogen.no/medisin/apotek/Skarnes/apotek-1-skarnes-skarnes
"Nordbyv. 41, 1406 Ski",delete-alt,59.71964741206416,10.823431551956801,Apotek 1 Ski,,https://www.felleskatalogen.no/medisin/apotek/Ski/apotek-1-ski-ski
"Torgv. 1, 1400 Ski",delete-alt,59.716591876764184,10.837443592596983,Apotek 1 Ski Amfi,,https://www.felleskatalogen.no/medisin/apotek/Ski/apotek-1-ski-amfi-ski
"Jernbanesvingen 6, 1400 Ski",delete-alt,59.715329536607854,10.829327055351074,Apotek 1 Ski Storsenter,,https://www.felleskatalogen.no/medisin/apotek/Ski/apotek-1-ski-storsenter-ski
"Skjettenv. 40 C, 2013 Skjetten",delete-alt,59.96555223804014,11.009916206950797,Apotek 1 Skjettentoppen,,https://www.felleskatalogen.no/medisin/apotek/Skjetten/apotek-1-skjettentoppen-skjetten
"Skovv. 6 B, 0257 Oslo",delete-alt,59.91651679589053,10.713762437947404,Apotek 1 Skovveien,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-skovveien-frogner
"Skårersletta 55, Postboks 243, 1471 Lørenskog",delete-alt,59.91889675845944,10.947885076514916,Apotek 1 Skårersletta,,https://www.felleskatalogen.no/medisin/apotek/LoErenskog/apotek-1-skaarersletta-loerenskog
"Hovfaret 17, 0275 Oslo",delete-alt,59.92526531705671,10.678538856058971,Apotek 1 Skøyen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-skoeyen-skoeyen
"Hovev. 10, Postboks 214, 6852 Sogndal",delete-alt,61.234497424504056,7.103727732158303,Apotek 1 Sogndal,,https://www.felleskatalogen.no/medisin/apotek/Sogndal/apotek-1-sogndal-sogndal
"Gamlev. 12, 4380 Hauge i Dalane",delete-alt,58.341192790543346,6.296119020721332,Apotek 1 Sokndal,,https://www.felleskatalogen.no/medisin/apotek/Sokndal/apotek-1-sokndal-sokndal
"Solakrossen 15-17, 4050 Sola",delete-alt,58.88231422135199,5.642629594542226,Apotek 1 Sola,,https://www.felleskatalogen.no/medisin/apotek/Sola/apotek-1-sola-sola
"Gamle Riksv. 98, 3057 Solbergelva",delete-alt,59.76318983187492,10.072888092865051,Apotek 1 Solbergelva,,https://www.felleskatalogen.no/medisin/apotek/Solbergelva/apotek-1-solbergelva-solbergelva
"Beddingen 10, 7042 Trondheim",delete-alt,63.431933616231404,10.413135493239565,Apotek 1 Solsiden,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/apotek-1-solsiden-trondheim
"Strandg. 24, Postboks 62, 8401 Sortland",delete-alt,68.69760069382576,15.411032985174732,Apotek 1 Sortland,,https://www.felleskatalogen.no/medisin/apotek/Sortland/apotek-1-sortland-sortland
"Gjertrudv. 4, Sartorparken, 5353 Sotra",delete-alt,60.359154066558794,5.115333380440344,Apotek 1 Sotra,,https://www.felleskatalogen.no/medisin/apotek/Straume/apotek-1-sotra-straume
"Spannav. 148, 5535 Haugesund",delete-alt,59.39586821062037,5.301332332942918,Apotek 1 Spannavegen,,https://www.felleskatalogen.no/medisin/apotek/Haugesund/apotek-1-spannavegen-haugesund
"v. 225 nr. 1, Postboks 384, 9171 Longyearbyen",delete-alt,78.21894808964508,15.641751792981053,Apotek 1 Spitsbergen,,https://www.felleskatalogen.no/medisin/apotek/Longyearbyen/apotek-1-spitsbergen-longyearbyen
"Bjerregaardsg. 2 F, 0172 Oslo",delete-alt,59.92162106458257,10.734893939234325,Apotek 1 St. Hanshaugen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-st-hanshaugen-st-hanshaugen
"Waldemar Thranes g. 25, 0171 Oslo",delete-alt,59.927744130670156,10.746188412678405,Apotek 1 St. Hanshaugen senter,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-st-hanshaugen-senter-st-hanshaugen
"Storg. 17, 2335 Stange",delete-alt,60.71544393684233,11.19886733187816,Apotek 1 Stange,,https://www.felleskatalogen.no/medisin/apotek/Stange/apotek-1-stange-stange
"Solaveien 88, 4316 Sandnes",delete-alt,58.85519084026109,5.717009945525436,Apotek 1 Stangeland,,https://www.felleskatalogen.no/medisin/apotek/Sandnes/apotek-1-stangeland-sandnes
"Enromv. 2, 7026 Trondheim",delete-alt,63.38757210711862,10.332780016744797,Apotek 1 Stavset,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/apotek-1-stavset-trondheim
"Amfi Steinkjer, Sjøfartsg. 2, 7714 Steinkjer",delete-alt,64.01160204205186,11.491272247962346,Apotek 1 Steinkjer,,https://www.felleskatalogen.no/medisin/apotek/Steinkjer/apotek-1-steinkjer-steinkjer
"Domus Kjøpesenter, Kjøpmannsg. 36, 7500 Stjørdal",delete-alt,63.47125346653583,10.925567619079569,Apotek 1 Stjørdal,,https://www.felleskatalogen.no/medisin/apotek/StjoErdal/apotek-1-stjoerdal-stjoerdal
"Sørsvannsv. 2, 4848 Arendal",delete-alt,58.46628581712449,8.718106924404818,Apotek 1 Stoa,,https://www.felleskatalogen.no/medisin/apotek/Arendal/apotek-1-stoa-arendal
"Sagvannsv. 66, 4848 Arendal",delete-alt,58.465667105111066,8.701059669899465,Apotek 1 Stoa Vest,,https://www.felleskatalogen.no/medisin/apotek/Arendal/apotek-1-stoa-vest-arendal
"Markedsg. 9, Postboks 243, 8455 Stokmarknes",delete-alt,68.5658862785094,14.915050008513058,Apotek 1 Stokmarknes,,https://www.felleskatalogen.no/medisin/apotek/Stokmarknes/apotek-1-stokmarknes-stokmarknes
"Lilletunev. 2, 1711 Sarpsborg",delete-alt,59.285686642551205,11.089840998985341,Apotek 1 Stopp Tune,,https://www.felleskatalogen.no/medisin/apotek/Sarpsborg/apotek-1-stopp-tune-sarpsborg
"Amfi Stord, Hamneg. 11, Postboks 1, 5401 Stord",delete-alt,59.78017073167886,5.503960459388139,Apotek 1 Stord,,https://www.felleskatalogen.no/medisin/apotek/Stord/apotek-1-stord-stord
"Borgg. 7-9, 5417 Stord",delete-alt,59.78023900329035,5.493903814611779,Apotek 1 Stord Helsepark,,https://www.felleskatalogen.no/medisin/apotek/Stord/apotek-1-stord-helsepark-stord
"Arnulf Øverlandsg. 4, 6509 Kristiansund",delete-alt,63.10726241299471,7.725969452926547,Apotek 1 Storkaia Kristiansund,,https://www.felleskatalogen.no/medisin/apotek/Kristiansund/apotek-1-storkaia-kristiansund-kristiansund
"Storg. 87, Postboks 546, 9256 Tromsø",delete-alt,69.65081176956015,18.9549919902458,Apotek 1 Stortorget Tromsø,,https://www.felleskatalogen.no/medisin/apotek/TromsoE/apotek-1-stortorget-tromsoe-tromsoe
"Storg. 28, 3611 Kongsberg",delete-alt,59.67096175060738,9.642592767539886,Apotek 1 Stortorvet Kongsberg,,https://www.felleskatalogen.no/medisin/apotek/Kongsberg/apotek-1-stortorvet-kongsberg-kongsberg
"Stovner Senter 3, Postboks 41 Stovner, 0913 Oslo",delete-alt,59.96121140572496,10.926819895012008,Apotek 1 Stovner,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-stovner-stovner
"Lars Hertevigs g. 6 Herbarium, 4005 Stavanger",delete-alt,58.96943632080652,5.731119788803216,Apotek 1 Straen,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-straen-stavanger
"Rådhusg. 22, 4100 Jørpeland",delete-alt,59.018431956467765,6.036760473072562,Apotek 1 Strand,,https://www.felleskatalogen.no/medisin/apotek/Strand/apotek-1-strand-strand
"Sliperiv. 2, 2609 Lillehammer",delete-alt,61.116875243740836,10.456159297196992,Apotek 1 Strandtorget,,https://www.felleskatalogen.no/medisin/apotek/Lillehammer/apotek-1-strandtorget-lillehammer
"Strandv. 106, 9006 Tromsø",delete-alt,69.63718523351982,18.944651350611508,Apotek 1 Strandvegen,,https://www.felleskatalogen.no/medisin/apotek/TromsoE/apotek-1-strandvegen-tromsoe
"Kong Øysteinsv. 5, 7045 Trondheim",delete-alt,63.429247110130376,10.455901187398622,Apotek 1 Strindheim,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/apotek-1-strindheim-trondheim
"Stasjonsv. 8, 2010 Strømmen",delete-alt,59.94515734016252,11.006645030459778,Apotek 1 Strømmen Storsenter,,https://www.felleskatalogen.no/medisin/apotek/StroEmmen/apotek-1-stroemmen-storsenter-stroemmen
"Strømsbusletta 9, 4847 Arendal",delete-alt,58.456144186420545,8.75562838467135,Apotek 1 Strømsbusletta,,https://www.felleskatalogen.no/medisin/apotek/Arendal/apotek-1-stroemsbusletta-arendal
"Blichs g. 3, 3045 Drammen",delete-alt,59.74172959228492,10.208362407305051,Apotek 1 Strømsø,,https://www.felleskatalogen.no/medisin/apotek/Drammen/apotek-1-stroemsoe-drammen
"Domussenteret, Stasjonsv. 7, Postboks 40, 7291 Støren",delete-alt,63.052046897888275,10.286440021103397,Apotek 1 Støren,,https://www.felleskatalogen.no/medisin/apotek/StoEren/apotek-1-stoeren-stoeren
"Skogsleitet 16, Postboks 2, 5371 Skogsvåg",delete-alt,60.27042359794136,5.080472409631429,Apotek 1 Sund Senter,,https://www.felleskatalogen.no/medisin/apotek/SkogsvaAg/apotek-1-sund-senter-skogsvaag
"Amfi Senteret, Sunndalsv. 14, Postboks 130, 6601 Sunndalsøra",delete-alt,62.6768799761563,8.565758115913264,Apotek 1 Sunndal,,https://www.felleskatalogen.no/medisin/apotek/SunndalsoEra/apotek-1-sunndal-sunndalsoera
"Alti Arendal, Vesterv. 4, Postboks 130, 4801 Arendal",delete-alt,58.45879632357833,8.769888620646405,Apotek 1 Svanen - Arendal,,https://www.felleskatalogen.no/medisin/apotek/Arendal/apotek-1-svanen-arendal-arendal
"Strandg. 9, 5013 Bergen",delete-alt,60.393280677066045,5.320669182577859,Apotek 1 Svanen - Bergen,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-svanen-bergen-bergen
"Iseveien senter, Snekkerstubakken 26, 1738 Borgenhaugen",delete-alt,59.26973446230041,11.155651949787789,Apotek 1 Svanen - Borgenhaugen,,https://www.felleskatalogen.no/medisin/apotek/Sarpsborg/apotek-1-svanen-borgenhaugen-sarpsborg
"Storg. 12, Postboks 223, 1752 Halden",delete-alt,59.120522438342036,11.391584260178224,Apotek 1 Svanen - Halden,,https://www.felleskatalogen.no/medisin/apotek/Halden/apotek-1-svanen-halden-halden
"Kulltangv. 70, 3921 Porsgrunn",delete-alt,59.13949626394803,9.641538033230752,Apotek 1 Svanen - Porsgrunn,,https://www.felleskatalogen.no/medisin/apotek/Porsgrunn/apotek-1-svanen-porsgrunn-porsgrunn
"Bruene 1, Postboks 3055 Handelstorget, 3707 Skien",delete-alt,59.21009558416327,9.612180332287098,Apotek 1 Svanen - Skien,,https://www.felleskatalogen.no/medisin/apotek/Skien/apotek-1-svanen-skien-skien
"Sveio Senter, Sveiog. 66 E, 5550 Sveio",delete-alt,59.54074755888062,5.35195670545807,Apotek 1 Sveio,,https://www.felleskatalogen.no/medisin/apotek/Sveio/apotek-1-sveio-sveio
"Storg. 64, 3060 Svelvik",delete-alt,59.61948605844723,10.407164564435309,Apotek 1 Svelvik,,https://www.felleskatalogen.no/medisin/apotek/Svelvik/apotek-1-svelvik-svelvik
"Gamle Oslov. 1, 7020 Trondheim",delete-alt,63.41928488589848,10.36056633496996,Apotek 1 Sverresborg,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/apotek-1-sverresborg-trondheim
"Lofotg. 33, Postboks 109, 8301 Svolvær",delete-alt,68.22974145275111,14.55476900064588,Apotek 1 Svolvær,,https://www.felleskatalogen.no/medisin/apotek/SvolvaEr/apotek-1-svolvaer-svolvaer
"Aureg. 11, 6230 Sykkylven",delete-alt,62.39542347356576,6.580555385817628,Apotek 1 Sykkylven,,https://www.felleskatalogen.no/medisin/apotek/Sykkylven/apotek-1-sykkylven-sykkylven
"Sentrumsv. 33, 4640 Søgne",delete-alt,58.09362629769783,7.809822162452667,Apotek 1 Søgne,,https://www.felleskatalogen.no/medisin/apotek/SoEgne/apotek-1-soegne-soegne
"Barstølv. 31-35, Postboks 9544 Sørlandssenteret, 4659 Kristiansand",delete-alt,58.182811145063184,8.12915937009474,Apotek 1 Sørlandssenteret,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/apotek-1-soerlandssenteret-kristiansand
"Storv. 9, 9310 Sørreisa",delete-alt,69.14311382260762,18.158984239897865,Apotek 1 Sørreisa,,https://www.felleskatalogen.no/medisin/apotek/SoErreisa/apotek-1-soerreisa-soerreisa
"Risavika Havnering, 4056 Tananger",delete-alt,58.91969473865783,5.592976389443764,Apotek 1 Tananger,,https://www.felleskatalogen.no/medisin/apotek/Tananger/apotek-1-tananger-tananger
"Tastatunet 1-3, 4027 Stavanger",delete-alt,58.9873741288766,5.69869183792107,Apotek 1 Tasta,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-tasta-stavanger
"Fiskåv. 6, 4120 Tau",delete-alt,59.06537045852921,5.92750363244519,Apotek 1 Tau,,https://www.felleskatalogen.no/medisin/apotek/Tau/apotek-1-tau-tau
"Smidsrødv. 9, 3120 Nøtterøy",delete-alt,59.256290385056104,10.415883114998831,Apotek 1 Teie Torv,,https://www.felleskatalogen.no/medisin/apotek/NoEtteroEy/apotek-1-teie-torv-noetteroey
"Tempev. 22, 7031 Trondheim",delete-alt,63.403315856276194,10.400082274462655,Apotek 1 Tempe,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/apotek-1-tempe-trondheim
"Walkersg. 4, 1771 Halden",delete-alt,59.11885412921237,11.386660179643536,Apotek 1 Tista,,https://www.felleskatalogen.no/medisin/apotek/Halden/apotek-1-tista-halden
"Østv. 667, 3145 Tjøme",delete-alt,59.119898939297826,10.39795031618067,Apotek 1 Tjøme,,https://www.felleskatalogen.no/medisin/apotek/TjoEme/apotek-1-tjoeme-tjoeme
"Rødbergv. 16, 0591 Oslo",delete-alt,59.949100402711615,10.815202075243251,Apotek 1 Tonsenhagen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-tonsenhagen-bjerke
"Nordre Toppe 1, 5136 Mjølkeråen",delete-alt,60.48194358012314,5.277587565795605,Apotek 1 Toppe,,https://www.felleskatalogen.no/medisin/apotek/Toppe/apotek-1-toppe-toppe
"Storg. 26, 8006 Bodø",delete-alt,67.28424410190568,14.371712250269924,Apotek 1 Tordenskiold,,https://www.felleskatalogen.no/medisin/apotek/BodoE/apotek-1-tordenskiold-bodoe
"Hauges g. 10, 3019 Drammen",delete-alt,59.7440578966401,10.203562216983824,Apotek 1 Torget Vest,,https://www.felleskatalogen.no/medisin/apotek/Drammen/apotek-1-torget-vest-drammen
"Torgg. 1, 0181 Oslo",delete-alt,59.90975574603717,10.751270048516288,Apotek 1 Torggata,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-torggata-sentrum
"Sandakerv. 22 A, 0472 Oslo",delete-alt,59.937285831055895,10.759711895527476,Apotek 1 Torshov,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-torshov-torshov
